"","id","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","reviews_per_month","calculated_host_listings_count","availability_365"
"6683",4808065,3,128,40.75244,-73.96619,1,125,30,5,0.1,5,331
"6684",4808239,3,128,40.75248,-73.96695,1,95,30,3,0.06,5,318
"6685",4808505,4,60,40.76313,-73.88368,2,50,1,55,1.21,1,332
"6686",4808745,3,128,40.75427,-73.96689,1,85,30,2,0.05,5,83
"6687",4809056,2,29,40.70468,-73.92863,3,95,1,0,1.37322142985866,1,0
"6688",4809337,2,52,40.67033,-73.95262,2,50,1,0,1.37322142985866,1,0
"6689",4809346,2,42,40.68917,-73.96545,2,80,14,2,0.04,1,335
"6690",4813140,2,29,40.69711,-73.93373,1,320,3,125,3.42,1,269
"6691",4813236,2,29,40.68876,-73.90824,2,37,17,0,1.37322142985866,2,0
"6692",4813259,2,52,40.6794,-73.9616,2,90,4,1,0.02,1,0
"6693",4813342,3,96,40.76497,-73.98854,1,95,30,4,0.11,5,337
"6694",4813781,3,203,40.7915,-73.96697,2,85,3,6,0.15,1,193
"6695",4813832,2,159,40.67904,-73.97289,2,79,13,8,0.19,3,24
"6696",4814075,3,65,40.72771,-73.98549,2,100,7,0,1.37322142985866,1,0
"6697",4814810,2,52,40.67234,-73.92721,2,54,2,50,2.26,4,302
"6698",4815028,3,203,40.80123,-73.96248,1,129,10,29,0.54,1,0
"6699",4815848,4,118,40.76308,-73.92843,2,90,4,21,0.41,1,89
"6700",4815886,2,183,40.66442,-73.99047,1,254,2,8,0.23,3,365
"6701",4817139,3,96,40.76557,-73.98745,1,159,2,16,0.31,1,0
"6702",4817208,3,62,40.7945,-73.94298,1,90,5,2,0.04,1,0
"6703",4820897,2,81,40.68864,-73.97669,2,85,5,47,0.85,2,9
"6704",4821218,2,14,40.68383,-73.95298,2,45,3,5,0.09,1,0
"6705",4821331,2,44,40.68617,-73.99632,1,275,10,1,0.03,1,1
"6706",4821605,2,29,40.70295,-73.91354,2,38,1,1,0.03,1,0
"6707",4821786,2,14,40.68675,-73.93749,1,100,2,3,0.06,1,0
"6708",4822057,2,215,40.70816,-73.94244,2,103,1,7,0.13,1,0
"6709",4822181,3,202,40.77427,-73.95325,1,99,30,8,0.28,15,270
"6710",4822324,3,202,40.76172,-73.96074,1,185,3,7,0.13,1,0
"6711",4822557,2,14,40.69253,-73.94681,2,90,1,0,1.37322142985866,1,0
"6712",4822822,3,74,40.70373,-74.00827,2,86,4,2,0.06,1,0
"6713",4823105,3,207,40.84359,-73.94134,2,40,3,23,0.43,1,70
"6714",4823386,4,69,40.74632,-73.88681,1,165,2,58,2.1,5,163
"6715",4823529,3,203,40.79584,-73.96381,3,35,2,134,2.48,2,66
"6716",4823682,2,14,40.68235,-73.94634,1,2000,7,3,0.05,1,0
"6717",4823910,3,203,40.79228,-73.97414,1,117,14,0,1.37322142985866,1,15
"6718",4823959,2,109,40.64469,-73.97086,2,50,14,0,1.37322142985866,1,0
"6719",4824052,2,183,40.66437,-73.9823,1,175,3,14,0.25,1,0
"6720",4824146,2,29,40.70092,-73.92945,1,95,1,1,0.02,1,0
"6721",4824211,3,65,40.72503,-73.97696,2,70,2,5,0.14,1,0
"6722",4824310,2,215,40.7091,-73.94279,1,100,3,18,0.33,1,3
"6723",4824361,2,215,40.70777,-73.94816,2,150,4,3,0.21,1,362
"6724",4824521,3,202,40.77493,-73.95874,1,169,3,130,2.36,1,274
"6725",4824808,2,52,40.66934,-73.94976,2,50,1,0,1.37322142985866,1,0
"6726",4824847,3,113,40.74246,-73.9767,2,99,1,5,0.11,1,0
"6727",4824849,3,128,40.76609,-73.98038,1,200,1,0,1.37322142985866,1,0
"6728",4825359,2,92,40.73176,-73.95371,2,70,4,6,0.11,1,0
"6729",4828336,2,14,40.68515,-73.91981,1,130,14,33,0.72,1,105
"6730",4829068,3,138,40.74768,-73.97562,2,125,1,0,1.37322142985866,1,0
"6731",4829088,3,93,40.72812,-73.99983,1,180,2,11,0.22,1,0
"6732",4829779,2,42,40.6868,-73.96517,2,80,5,1,0.03,1,0
"6733",4830154,4,151,40.68337,-73.8431,2,45,1,0,1.37322142985866,1,0
"6734",4830158,2,42,40.68348,-73.96394,1,99,5,0,1.37322142985866,1,0
"6735",4830494,3,95,40.82376,-73.94492,1,99,25,16,0.3,1,157
"6736",4830799,2,163,40.67627,-74.00625,2,99,1,58,1.15,1,88
"6737",4831603,3,120,40.72229,-73.98913,1,225,1,0,1.37322142985866,1,0
"6738",4831703,4,5,40.76042,-73.92073,1,150,1,3,0.06,1,0
"6739",4831795,3,146,40.72351,-73.99627,1,100,3,0,1.37322142985866,1,13
"6740",4832126,2,215,40.71895,-73.95604,2,73,2,39,0.71,1,260
"6741",4833294,3,65,40.72999,-73.98764,2,180,1,0,1.37322142985866,1,0
"6742",4833671,3,95,40.82899,-73.95024,2,80,1,9,0.19,1,364
"6743",4836986,3,62,40.78712,-73.95365,2,80,1,39,0.91,1,189
"6744",4837865,3,203,40.77692,-73.97977,2,85,1,34,0.71,1,8
"6745",4837935,3,189,40.72912,-73.97624,1,175,4,0,1.37322142985866,1,0
"6746",4838260,2,215,40.71114,-73.94438,2,100,1,1,0.02,1,0
"6747",4838271,2,29,40.70037,-73.92821,2,85,4,2,0.07,1,364
"6748",4838540,3,62,40.79113,-73.94792,2,65,5,7,0.22,1,80
"6749",4839016,3,74,40.70465,-74.00773,2,150,1,1,0.02,1,0
"6750",4839323,2,215,40.71983,-73.96465,1,249,30,0,1.37322142985866,1,0
"6751",4839357,2,29,40.68843,-73.91577,2,40,1,0,1.37322142985866,2,0
"6752",4839805,3,203,40.77773,-73.97764,2,200,1,1,0.02,1,0
"6753",4839932,4,5,40.76974,-73.91819,1,124,14,8,0.15,1,0
"6754",4840211,3,96,40.76451,-73.9882,2,200,1,0,1.37322142985866,1,0
"6755",4840381,3,203,40.80107,-73.96065,1,50,1,1,0.02,1,0
"6756",4840794,3,116,40.71763,-73.99753,1,160,2,6,0.12,1,0
"6757",4840841,3,120,40.71942,-73.98605,1,200,2,0,1.37322142985866,1,0
"6758",4840977,3,120,40.7182,-73.99326,1,300,6,0,1.37322142985866,1,0
"6759",4841187,3,35,40.74583,-74.00405,1,200,3,7,0.13,1,0
"6760",4841431,2,160,40.66244,-73.95813,1,139,1,44,0.8,1,0
"6761",4841843,2,29,40.69091,-73.91402,2,49,4,19,0.35,2,0
"6762",4842054,2,215,40.70765,-73.95116,2,55,4,13,0.24,2,0
"6763",4842112,3,65,40.72551,-73.98542,1,260,10,4,0.08,1,31
"6764",4842507,3,35,40.74372,-73.99682,2,150,1,0,1.37322142985866,1,0
"6765",4845237,3,65,40.72829,-73.98072,1,110,30,8,0.18,9,280
"6766",4846199,2,20,40.68896,-73.98961,1,110,5,2,0.04,1,0
"6767",4846449,3,62,40.78804,-73.94906,2,81,1,142,2.81,4,223
"6768",4846754,2,14,40.68266,-73.95032,1,60,1,23,1.99,15,83
"6769",4846877,2,52,40.67278,-73.95688,2,65,1,1,0.02,2,0
"6770",4847312,2,42,40.68924,-73.96453,2,175,3,0,1.37322142985866,1,83
"6771",4847624,2,26,40.69191,-73.99331,1,130,2,1,0.02,1,0
"6772",4847648,2,215,40.71411,-73.9495,1,240,2,9,0.2,1,0
"6773",4848500,2,14,40.68886,-73.95212,1,130,2,6,0.29,1,0
"6774",4848528,3,96,40.76719,-73.98533,1,97,30,6,0.12,52,365
"6775",4849266,2,176,40.58414,-73.95489,2,50,2,0,1.37322142985866,1,0
"6776",4849703,2,29,40.70516,-73.91946,1,88,7,2,0.04,1,0
"6777",4849864,4,5,40.7643,-73.92637,1,112,7,5,0.1,1,0
"6778",4850000,2,29,40.70141,-73.91782,2,65,1,0,1.37322142985866,1,0
"6779",4853011,2,14,40.6804,-73.93183,1,105,7,53,1.12,2,77
"6780",4853287,2,215,40.70969,-73.94925,1,120,1,0,1.37322142985866,1,0
"6781",4853365,2,52,40.6776,-73.94918,1,70,2,15,0.27,1,18
"6782",4853437,2,159,40.67935,-73.96912,2,75,3,1,0.1,3,0
"6783",4853647,4,151,40.68559,-73.8496,1,99,2,129,2.33,1,344
"6784",4853870,2,26,40.69454,-73.99547,1,275,5,0,1.37322142985866,1,0
"6785",4854552,3,189,40.73001,-73.97579,2,600,1,0,1.37322142985866,1,0
"6786",4855004,3,203,40.77904,-73.98899,2,90,1,24,0.46,3,341
"6787",4855612,2,129,40.62971,-73.95069,1,60,3,1,0.02,1,0
"6788",4855835,2,52,40.6785,-73.96041,1,125,1,7,0.2,1,0
"6789",4856857,2,29,40.70583,-73.91658,2,65,10,4,0.27,1,349
"6790",4857075,2,29,40.69986,-73.9298,1,159,3,30,0.54,1,0
"6791",4857619,3,131,40.80442,-73.96338,1,145,5,3,0.06,1,0
"6792",4859716,3,202,40.76203,-73.96183,2,130,1,0,1.37322142985866,1,0
"6793",4859903,3,203,40.7838,-73.97266,1,255,2,47,0.92,1,352
"6794",4860430,3,203,40.78866,-73.96908,2,90,2,157,2.95,1,85
"6795",4860650,2,183,40.66003,-73.98567,1,150,3,73,1.34,1,120
"6796",4860876,2,215,40.72104,-73.96034,1,295,2,75,1.5,1,339
"6797",4861046,4,5,40.75741,-73.92509,1,125,1,0,1.37322142985866,1,0
"6798",4863176,3,104,40.86648,-73.92754,1,75,1,5,0.11,1,31
"6799",4863419,2,14,40.68662,-73.9479,1,188,2,23,3.47,1,75
"6800",4865377,3,202,40.78335,-73.94822,1,130,1,2,0.09,1,0
"6801",4865387,2,75,40.64919,-73.96129,1,72,1,3,0.07,1,0
"6802",4865454,4,69,40.74513,-73.8825,2,45,3,12,0.37,2,201
"6803",4866426,2,20,40.68983,-73.99114,2,80,1,168,3.11,1,272
"6804",4866620,3,202,40.78343,-73.94764,2,94,1,51,0.93,2,88
"6805",4866867,2,191,40.64605,-74.00338,2,70,22,16,0.29,3,173
"6806",4866875,2,92,40.72996,-73.95302,1,150,6,1,0.16,1,0
"6807",4867016,2,14,40.69268,-73.95575,2,70,2,6,0.12,1,365
"6808",4867504,2,14,40.6815,-73.91267,2,42,30,3,0.05,5,348
"6809",4867749,3,93,40.72904,-74.00116,1,225,3,0,1.37322142985866,1,0
"6810",4867876,2,52,40.67006,-73.9553,2,70,1,10,0.18,2,0
"6811",4868048,2,20,40.6832,-73.98109,2,60,1,0,1.37322142985866,1,0
"6812",4868150,3,96,40.76736,-73.98383,1,180,2,8,0.15,1,10
"6813",4868571,3,146,40.72011,-73.99465,1,150,3,2,0.08,2,0
"6814",4869988,3,62,40.7951,-73.94716,2,105,2,88,2.03,2,266
"6815",4870239,2,14,40.69627,-73.94371,1,100,5,9,0.17,3,262
"6816",4871966,2,215,40.71396,-73.94021,1,225,4,9,0.16,1,0
"6817",4873207,2,52,40.66948,-73.95157,1,125,15,0,1.37322142985866,1,0
"6818",4873690,4,118,40.74282,-73.94994,2,82,2,116,2.1,1,58
"6819",4873699,3,36,40.71633,-73.99133,1,140,1,0,1.37322142985866,1,0
"6820",4874334,2,81,40.69203,-73.97088,1,250,4,0,1.37322142985866,1,0
"6821",4874519,2,29,40.70253,-73.91889,2,69,4,0,1.37322142985866,1,0
"6822",4874735,3,96,40.76332,-73.9863,1,275,2,0,1.37322142985866,1,0
"6823",4877884,2,14,40.68175,-73.9153,1,145,3,209,3.79,1,219
"6824",4879530,3,62,40.80732,-73.93972,1,125,7,0,1.37322142985866,1,0
"6825",4879911,2,86,40.68234,-73.98168,2,100,1,2,0.04,1,0
"6826",4880277,3,120,40.71951,-73.98449,1,100,5,131,2.4,1,108
"6827",4880542,2,215,40.7077,-73.94785,1,190,6,8,0.16,1,5
"6828",4880811,3,179,40.72219,-73.99742,1,200,1,49,0.94,1,0
"6829",4880985,3,203,40.77669,-73.97696,1,125,31,1,0.02,1,41
"6830",4881017,3,104,40.86494,-73.92672,1,300,4,3,0.06,2,316
"6831",4881420,3,210,40.73933,-74.00313,1,159,4,40,0.83,1,267
"6832",4884601,3,203,40.79527,-73.96486,1,225,2,0,1.37322142985866,1,0
"6833",4885240,3,35,40.73932,-73.99032,1,300,1,0,1.37322142985866,1,0
"6834",4885569,3,93,40.73055,-74.0007,1,180,2,28,0.58,1,0
"6835",4885595,4,5,40.77029,-73.92493,1,99,1,38,0.74,2,263
"6836",4885673,3,93,40.73222,-73.9969,2,120,4,19,0.35,1,339
"6837",4885975,3,128,40.75163,-73.9722,2,90,7,27,0.5,1,35
"6838",4886678,2,92,40.72418,-73.94757,2,59,1,2,0.04,1,0
"6839",4887250,4,118,40.74741,-73.94712,2,95,1,141,2.77,2,331
"6840",4887473,2,191,40.64132,-74.01767,2,65,30,11,0.2,2,312
"6841",4887638,4,190,40.74461,-73.91514,2,40,2,2,2,1,5
"6842",4887727,3,146,40.72285,-73.99409,1,250,4,7,0.14,1,0
"6843",4889948,2,215,40.71009,-73.9575,2,85,3,23,0.42,2,280
"6844",4890335,3,62,40.78615,-73.94295,2,71,30,19,0.35,3,0
"6845",4891172,3,95,40.81964,-73.9468,1,109,4,0,1.37322142985866,1,0
"6846",4891441,2,86,40.67308,-73.99333,1,262,2,166,3.06,1,0
"6847",4891477,2,215,40.71279,-73.9641,2,55,3,0,1.37322142985866,1,0
"6848",4891616,3,95,40.82389,-73.94033,1,70,1,1,0.02,1,0
"6849",4891701,3,95,40.82191,-73.95736,1,109,14,3,0.05,3,0
"6850",4892675,4,167,40.69958,-73.90825,2,40,3,0,1.37322142985866,1,0
"6851",4896937,4,118,40.75358,-73.92336,2,70,1,0,1.37322142985866,1,0
"6852",4897673,4,190,40.74383,-73.92077,2,50,15,2,0.17,1,341
"6853",4900034,3,36,40.71579,-73.99253,2,120,5,8,0.15,3,318
"6854",4901020,3,95,40.8076,-73.95274,2,80,50,0,1.37322142985866,1,0
"6855",4901269,2,26,40.6945,-73.99543,1,200,3,6,0.11,1,0
"6856",4901424,2,42,40.68382,-73.96292,1,300,3,0,1.37322142985866,1,0
"6857",4901617,3,93,40.72969,-73.9995,1,175,1,4,0.08,1,0
"6858",4902025,2,14,40.68998,-73.95646,2,75,1,0,1.37322142985866,1,0
"6859",4902143,4,190,40.74628,-73.9196,1,119,6,15,0.46,1,1
"6860",4902497,3,202,40.76067,-73.9602,1,165,30,11,0.21,34,274
"6861",4904582,1,137,40.85062,-73.90251,2,40,14,5,0.13,1,322
"6862",4905118,3,203,40.78286,-73.98339,1,265,30,14,0.26,34,274
"6863",4905248,3,203,40.78141,-73.98445,1,130,30,12,0.23,34,292
"6864",4905337,2,109,40.6461,-73.97332,1,85,2,3,0.08,1,351
"6865",4906823,2,52,40.66412,-73.95591,2,70,15,1,0.02,1,314
"6866",4906961,2,215,40.70666,-73.96526,1,210,3,31,0.57,1,0
"6867",4907206,3,96,40.7583,-73.99001,2,225,1,0,1.37322142985866,1,0
"6868",4907369,2,52,40.66915,-73.95339,2,46,1,8,0.15,2,333
"6869",4907749,2,52,40.6741,-73.94496,2,75,1,0,1.37322142985866,1,0
"6870",4907861,2,29,40.70083,-73.91679,1,126,3,98,1.95,1,180
"6871",4908078,2,191,40.65616,-74.00091,2,88,4,42,0.82,1,261
"6872",4908331,3,95,40.80739,-73.95159,1,150,5,14,0.26,1,66
"6873",4908634,2,81,40.68528,-73.97528,1,175,1,89,1.77,1,0
"6874",4908978,3,96,40.76102,-73.98882,1,380,30,5,0.11,15,332
"6875",4909080,2,20,40.6881,-73.98699,1,500,6,29,0.53,1,89
"6876",4909427,3,120,40.71806,-73.98493,2,110,20,13,0.25,3,0
"6877",4909438,3,65,40.73037,-73.98268,1,175,1,1,0.02,1,0
"6878",4916150,3,74,40.7082,-74.00139,2,78,1,1,0.02,1,0
"6879",4916323,3,202,40.77716,-73.94779,1,250,2,11,0.21,2,358
"6880",4916340,3,203,40.78334,-73.97452,1,125,1,171,4.63,3,121
"6881",4917122,2,215,40.71281,-73.9657,1,200,2,3,0.1,1,16
"6882",4917217,2,52,40.6763,-73.95764,2,55,3,0,1.37322142985866,2,0
"6883",4918117,2,14,40.68679,-73.92327,2,65,2,9,0.17,4,280
"6884",4920912,3,35,40.74244,-73.99854,1,175,1,0,1.37322142985866,1,0
"6885",4921548,3,203,40.7813,-73.98319,1,205,30,20,0.38,34,274
"6886",4924590,4,221,40.74468,-73.91102,1,90,1,0,1.37322142985866,1,0
"6887",4925050,2,81,40.68346,-73.97214,2,100,1,55,4.16,1,342
"6888",4925368,2,14,40.68744,-73.92322,2,60,3,29,0.6,2,232
"6889",4925517,3,96,40.76175,-73.9892,2,99,1,318,5.78,1,0
"6890",4926610,3,62,40.80315,-73.94017,2,50,7,25,0.5,1,151
"6891",4927853,2,14,40.68939,-73.92331,2,50,3,32,0.72,2,329
"6892",4928303,2,52,40.67419,-73.95251,2,68,1,91,1.78,7,329
"6893",4929917,3,95,40.81405,-73.95285,1,125,1,31,0.57,1,188
"6894",4930306,3,35,40.74141,-73.99996,1,175,1,1,0.02,1,0
"6895",4930683,2,14,40.68168,-73.9368,1,100,3,91,2,1,160
"6896",4930951,3,93,40.7282,-74.00165,2,85,2,0,1.37322142985866,1,0
"6897",4931807,3,62,40.79717,-73.93298,1,125,2,7,0.15,1,0
"6898",4932075,2,92,40.72023,-73.9479,2,118,3,1,0.02,2,188
"6899",4932139,3,146,40.72139,-73.99688,1,346,198,163,2.96,1,0
"6900",4932714,2,14,40.67917,-73.92565,2,52,2,16,0.37,1,0
"6901",4933043,4,5,40.75782,-73.92128,1,107,30,15,0.29,8,311
"6902",4936023,3,128,40.75462,-73.96869,1,99,2,168,3.1,1,46
"6903",4936254,3,120,40.71763,-73.98359,1,150,1,17,0.36,3,264
"6904",4936694,2,14,40.69147,-73.94113,2,65,4,180,3.37,1,6
"6905",4937135,3,95,40.81831,-73.93833,1,85,30,5,0.11,1,7
"6906",4941141,3,202,40.78096,-73.9475,1,155,4,9,0.19,1,0
"6907",4941771,2,159,40.67273,-73.96361,1,125,2,34,0.64,1,0
"6908",4942200,3,120,40.72007,-73.98775,2,59,3,36,0.8,5,349
"6909",4942523,4,190,40.73835,-73.92636,2,70,7,56,1.18,2,90
"6910",4942985,3,95,40.80607,-73.94805,1,115,1,0,1.37322142985866,1,0
"6911",4943742,3,203,40.79432,-73.97637,2,175,10,0,1.37322142985866,1,0
"6912",4946624,3,120,40.71959,-73.9919,1,149,2,14,0.28,1,0
"6913",4947174,2,52,40.66948,-73.93638,2,50,5,0,1.37322142985866,1,0
"6914",4947515,2,92,40.73208,-73.95653,1,190,3,32,0.6,1,265
"6915",4948928,3,96,40.76537,-73.99438,1,80,20,5,0.15,7,346
"6916",4948953,2,92,40.72086,-73.94609,2,75,1,0,1.37322142985866,1,0
"6917",4950357,3,95,40.81561,-73.95264,2,89,1,203,3.89,2,162
"6918",4950807,3,203,40.79751,-73.96168,2,123,3,176,3.39,3,253
"6919",4951402,3,203,40.78936,-73.97502,2,78,2,171,3.43,2,0
"6920",4952989,2,52,40.66585,-73.94993,2,62,1,44,1.26,1,77
"6921",4956293,2,183,40.66599,-73.9869,1,120,2,149,2.76,1,0
"6922",4956469,4,12,40.7583,-73.77232,1,80,2,123,4.69,1,108
"6923",4956896,3,120,40.71316,-73.9916,1,180,3,38,0.81,1,36
"6924",4957358,2,14,40.68306,-73.93141,1,145,2,222,4.15,4,109
"6925",4958223,3,203,40.7962,-73.96156,2,99,1,277,5.44,3,294
"6926",4961949,3,120,40.72091,-73.98475,1,300,3,57,1.12,1,168
"6927",4963215,3,65,40.72251,-73.97677,1,87,100,5,0.1,19,7
"6928",4963237,1,66,40.87829,-73.83471,1,155,2,11,0.29,13,348
"6929",4963511,1,66,40.88017,-73.83484,1,250,1,15,1.08,13,357
"6930",4965152,3,179,40.72101,-74.00189,2,130,1,9,0.17,1,0
"6931",4966559,4,118,40.75202,-73.93588,3,65,4,1,0.11,2,1
"6932",4967004,3,87,40.73721,-73.98887,1,156,3,4,0.08,1,0
"6933",4967098,1,133,40.85465,-73.85669,2,50,1,2,0.04,1,0
"6934",4967114,3,96,40.7666,-73.98475,1,450,1,0,1.37322142985866,1,0
"6935",4967258,2,29,40.70516,-73.91609,2,40,1,0,1.37322142985866,1,0
"6936",4968633,2,14,40.68045,-73.93796,1,95,3,51,1.19,2,194
"6937",4968798,4,60,40.75703,-73.87667,2,45,7,30,0.56,1,115
"6938",4968817,4,80,40.71543,-73.83564,3,60,4,45,0.87,5,0
"6939",4970846,3,96,40.76543,-73.99154,2,100,4,117,2.44,2,162
"6940",4973452,3,36,40.71652,-73.99801,2,75,1,0,1.37322142985866,1,0
"6941",4973520,3,62,40.79399,-73.94255,2,84,4,99,2.06,2,11
"6942",4974843,5,208,40.63182,-74.124,1,70,2,196,3.63,1,231
"6943",4976848,3,120,40.71904,-73.98962,2,69,2,80,1.49,5,331
"6944",4976919,2,215,40.71189,-73.94632,2,62,30,3,0.06,1,319
"6945",4977744,3,120,40.72076,-73.98925,1,200,1,1,0.02,1,0
"6946",4977756,2,52,40.6729,-73.96003,1,100,2,4,0.08,1,0
"6947",4978214,2,31,40.64027,-73.91751,2,45,4,33,0.66,1,323
"6948",4978241,3,95,40.81007,-73.94007,1,170,3,52,1,2,316
"6949",4978607,3,203,40.78124,-73.98475,1,150,7,10,0.18,1,68
"6950",4982699,4,151,40.67924,-73.84771,1,99,3,66,1.29,1,189
"6951",4982969,2,160,40.65833,-73.95196,2,45,1,0,1.37322142985866,1,0
"6952",4983264,3,95,40.79967,-73.95444,2,95,3,70,1.38,1,117
"6953",4983691,2,92,40.72811,-73.94925,2,95,4,1,0.02,1,0
"6954",4984951,2,52,40.6726,-73.95364,2,79,1,37,0.72,3,339
"6955",4986843,2,14,40.68301,-73.93738,1,120,30,2,0.18,2,0
"6956",4987238,3,93,40.73189,-73.9947,1,375,14,26,0.59,1,147
"6957",4987355,3,62,40.7912,-73.94318,1,120,5,23,1.25,1,151
"6958",4987370,2,215,40.7116,-73.96774,3,85,1,0,1.37322142985866,1,0
"6959",4987929,4,5,40.76357,-73.92829,2,100,5,46,0.91,1,338
"6960",4988556,3,62,40.79492,-73.94087,2,84,4,79,2.06,2,8
"6961",4988687,3,35,40.74481,-74.00148,1,549,4,17,0.33,3,6
"6962",4989295,2,159,40.67347,-73.96544,1,230,7,12,0.24,1,5
"6963",4991235,2,92,40.7313,-73.95341,2,100,14,1,0.02,1,0
"6964",4991895,2,52,40.67067,-73.95693,2,70,1,49,4.45,1,47
"6965",4993422,4,5,40.76958,-73.92223,1,72,3,36,0.71,1,10
"6966",4994058,3,113,40.74045,-73.98175,2,140,5,2,0.05,1,0
"6967",4994264,3,74,40.7076,-74.01367,2,125,3,0,1.37322142985866,1,0
"6968",4994266,3,128,40.75765,-73.96466,1,135,1,168,3.21,1,287
"6969",4995083,3,65,40.72954,-73.98337,1,120,1,8,0.18,1,0
"6970",4995739,2,29,40.70213,-73.91472,2,49,1,43,0.82,1,25
"6971",4996027,2,215,40.70971,-73.96561,1,240,14,20,0.43,1,238
"6972",4996877,2,92,40.72514,-73.95392,1,380,4,0,1.37322142985866,1,177
"6973",4998025,3,202,40.77569,-73.95721,1,150,1,9,0.24,2,364
"6974",4998221,4,78,40.76435,-73.83211,2,89,1,3,0.06,2,365
"6975",4998294,3,202,40.77595,-73.95573,2,100,3,28,0.55,2,364
"6976",5002867,2,75,40.6404,-73.9612,2,75,1,24,0.52,1,0
"6977",5003266,4,45,40.78631,-73.83923,2,50,5,5,0.47,1,310
"6978",5004463,2,129,40.6216,-73.95315,2,60,10,27,0.5,1,322
"6979",5006113,3,179,40.72177,-74.00356,1,760,14,1,0.04,1,292
"6980",5006114,2,215,40.70853,-73.95368,2,85,3,15,0.57,1,82
"6981",5006927,4,167,40.70739,-73.91498,2,65,3,5,0.09,1,0
"6982",5010368,3,202,40.77546,-73.95165,1,150,3,75,1.44,1,234
"6983",5010729,3,202,40.77537,-73.95029,1,169,4,147,2.76,1,310
"6984",5011693,3,95,40.81419,-73.95033,1,85,2,25,0.52,1,58
"6985",5013302,3,198,40.71732,-74.00981,1,350,3,13,0.36,1,69
"6986",5013556,2,52,40.67279,-73.96033,1,148,7,56,1.05,1,44
"6987",5014831,2,52,40.67777,-73.95131,1,100,6,13,0.26,1,0
"6988",5015281,3,87,40.73661,-73.98706,1,1000,7,0,1.37322142985866,1,365
"6989",5019183,2,52,40.67477,-73.94961,1,125,1,0,1.37322142985866,1,0
"6990",5019373,2,215,40.71505,-73.93936,1,80,7,10,0.22,1,0
"6991",5020687,4,78,40.75784,-73.83181,1,72,2,94,3.4,3,102
"6992",5020842,2,32,40.68138,-73.9926,2,125,1,8,0.16,1,191
"6993",5021376,4,69,40.74602,-73.87338,2,34,1,95,2.37,8,175
"6994",5025771,2,159,40.67676,-73.96683,1,288,1,2,0.05,1,0
"6995",5028135,2,215,40.7169,-73.95087,1,167,2,59,1.2,1,0
"6996",5028264,3,203,40.7921,-73.97918,1,125,21,45,0.86,2,176
"6997",5028478,2,61,40.65308,-73.95109,1,100,2,67,1.27,1,153
"6998",5028653,3,74,40.71068,-74.00713,1,290,5,0,1.37322142985866,1,0
"6999",5029202,3,62,40.79641,-73.94847,1,229,30,6,0.12,1,61
"7000",5029204,2,215,40.71735,-73.94465,2,100,2,49,0.9,1,149
"7001",5029573,2,159,40.67824,-73.96514,2,60,1,0,1.37322142985866,1,0
"7002",5029703,2,215,40.71281,-73.95796,1,225,3,87,1.63,3,275
"7003",5030256,2,14,40.6955,-73.94385,2,70,2,0,1.37322142985866,1,0
"7004",5031178,2,29,40.68594,-73.90653,1,174,3,198,3.7,2,269
"7005",5031539,3,96,40.76263,-73.9887,1,350,1,0,1.37322142985866,1,0
"7006",5033691,3,203,40.78147,-73.98315,1,250,30,13,0.25,34,304
"7007",5034136,3,203,40.78215,-73.98349,1,105,30,15,0.31,34,285
"7008",5036261,4,54,40.77645,-73.90566,2,40,3,95,1.75,1,336
"7009",5036659,2,52,40.67615,-73.95776,2,50,14,43,0.8,1,313
"7010",5037654,3,170,40.76193,-73.94942,2,65,3,43,0.81,1,35
"7011",5037892,3,95,40.80535,-73.95407,2,75,30,1,0.45,2,330
"7012",5038299,2,81,40.68752,-73.9795,1,180,31,1,0.02,1,0
"7013",5039939,2,215,40.70898,-73.93286,2,60,25,0,1.37322142985866,1,0
"7014",5040218,3,96,40.76159,-73.99824,2,69,2,22,0.64,2,7
"7015",5040653,3,36,40.71723,-73.99164,2,150,4,36,0.71,3,294
"7016",5040919,2,57,40.6978,-73.98396,2,200,1,0,1.37322142985866,1,0
"7017",5040951,3,87,40.73272,-73.9852,1,125,3,21,0.4,1,7
"7018",5041891,3,203,40.79693,-73.96348,1,795,4,22,0.42,1,249
"7019",5046189,1,1,40.87054,-73.84681,1,450,2,45,0.84,4,342
"7020",5046190,3,202,40.77209,-73.95083,2,80,1,0,1.37322142985866,1,0
"7021",5046422,2,26,40.69119,-73.99438,1,300,2,8,0.22,1,0
"7022",5046894,3,95,40.81549,-73.95278,3,80,1,29,0.62,1,357
"7023",5048535,3,87,40.73718,-73.98373,2,75,5,0,1.37322142985866,1,0
"7024",5049823,3,128,40.7655,-73.98018,2,500,3,1,0.02,3,0
"7025",5050156,3,65,40.73273,-73.98969,2,135,1,14,0.28,2,332
"7026",5050369,3,65,40.72536,-73.9856,1,250,1,0,1.37322142985866,1,0
"7027",5050664,3,36,40.71848,-73.99549,2,80,3,153,2.9,1,238
"7028",5050799,2,52,40.67586,-73.9621,1,85,5,22,0.42,1,0
"7029",5051597,2,29,40.68386,-73.90936,1,150,4,119,2.23,1,273
"7030",5052495,2,215,40.70907,-73.96396,2,60,1,33,2.75,1,19
"7031",5052897,3,202,40.76173,-73.96183,1,249,3,85,1.59,1,158
